model,reduce,dataset,train_time_s,accuracy,f1_score,loss,train_accuracy,train_f1_score,train_loss
inception,gru128,ACSF1,1078,0.8799999952316284,0.8799999356269836,1.0654064416885376,1.0,1.0,7.02449178788811e-05
inception,gru128,Adiac,1110,0.7135549783706665,0.7135549187660217,1.9696810245513916,1.0,1.0,8.40444590721745e-06
inception,gru128,AllGestureWiimoteX,1141,0.5128571391105652,0.5128570795059204,4.926199436187744,1.0,1.0,4.700805220636539e-05
inception,gru128,AllGestureWiimoteY,1140,0.6857143044471741,0.6857142448425293,2.9709486961364746,1.0,1.0,7.94754578237189e-06
inception,gru128,AllGestureWiimoteZ,1136,0.5971428751945496,0.5971428155899048,4.02711820602417,1.0,1.0,2.748030783550348e-05
inception,gru128,ArrowHead,622,0.800000011920929,0.800000011920929,2.523709774017334,1.0,1.0,1.655684478407693e-08
inception,gru128,Beef,591,0.5,0.4999999403953552,5.469271659851074,1.0,1.0,3.238041972508654e-05
inception,gru128,BeetleFly,643,0.6499999761581421,0.6499999165534973,5.101413249969482,1.0,1.0,2.9802318834981634e-08
inception,gru128,BirdChicken,615,0.75,0.7499999403953552,2.8704280853271484,1.0,1.0,3.397463785859145e-07
inception,gru128,BME,437,0.9200000166893005,0.9199999570846558,0.9001084566116333,1.0,1.0,8.463806011604902e-07
inception,gru128,Car,651,0.6166666746139526,0.6166666150093079,4.261994361877441,1.0,1.0,6.059802331037645e-07
inception,gru128,CBF,463,0.8077777624130249,0.8077777028083801,1.5669310092926025,1.0,1.0,3.973642748178463e-09
inception,gru128,Chinatown,400,0.9854227304458618,0.985422670841217,0.19066771864891052,1.0,1.0,2.9802318834981634e-08
inception,gru128,ChlorineConcentration,1274,0.8809896111488342,0.8809895515441895,1.1345473527908325,1.0,1.0,4.883231099483964e-07
inception,gru128,CinCECGTorso,1123,0.5123188495635986,0.5123187899589539,4.955881118774414,1.0,1.0,1.5288569557014853e-06
inception,gru128,Coffee,809,0.9642857313156128,0.9642856121063232,0.3702746331691742,1.0,1.0,1.7029897492193413e-08
inception,gru128,Computers,1159,0.6439999938011169,0.6439999341964722,4.481289386749268,1.0,1.0,0.0
inception,gru128,CricketX,1249,0.5179487466812134,0.5179486870765686,4.15363073348999,1.0,1.0,2.912985337388818e-07
inception,gru128,CricketY,1258,0.7179487347602844,0.7179486155509949,2.681206226348877,1.0,1.0,1.2226593071318348e-07
inception,gru128,CricketZ,1227,0.5102564096450806,0.5102563500404358,3.840592384338379,1.0,1.0,2.971664116557804e-06
inception,gru128,Crop,13583,0.7495833039283752,0.7495831847190857,3.0276730060577393,1.0,1.0,0.0
inception,gru128,DiatomSizeReduction,939,0.5686274766921997,0.5686274170875549,4.426829814910889,0.6875,0.6874999403953552,3.1076629161834717
inception,gru128,DistalPhalanxOutlineAgeGroup,933,0.7194244861602783,0.7194243669509888,3.842862606048584,1.0,1.0,5.9604643443123e-10
inception,gru128,DistalPhalanxOutlineCorrect,1450,0.7789855003356934,0.7789855003356934,2.59120512008667,1.0,1.0,1.3311702851126483e-08
inception,gru128,DistalPhalanxTW,942,0.6762589812278748,0.67625892162323,3.668314218521118,1.0,1.0,1.4901160305669237e-08
inception,gru128,DodgerLoopDay,730,0.4124999940395355,0.41249993443489075,5.002691268920898,1.0,1.0,0.0
inception,gru128,DodgerLoopGame,510,0.7971014380455017,0.7971014380455017,2.4233217239379883,1.0,1.0,5.960464122267695e-09
inception,gru128,DodgerLoopWeekend,523,0.6594203114509583,0.6594202518463135,3.228890895843506,1.0,1.0,1.192092824453539e-08
inception,gru128,Earthquakes,1291,0.7625899314880371,0.7625898718833923,2.836451768875122,1.0,1.0,3.70215164080534e-10
inception,gru128,ECG200,461,0.8999999761581421,0.8999999165534973,1.2439236640930176,1.0,1.0,1.19209286886246e-09
inception,gru128,ECG5000,1355,0.9395555257797241,0.9395554661750793,0.8566074371337891,1.0,1.0,0.0
inception,gru128,ECGFiveDays,570,0.9698025584220886,0.9698024988174438,0.22087131440639496,1.0,1.0,1.036602448323265e-08
inception,gru128,ElectricDevices,19978,0.7450395822525024,0.7450395226478577,3.866802930831909,0.9940623044967651,0.9940623044967651,0.011759915389120579
inception,gru128,EOGHorizontalSignal,2301,0.5,0.4999999403953552,6.514491081237793,1.0,1.0,1.7782598504823e-08
inception,gru128,EOGVerticalSignal,2284,0.3591160178184509,0.35911598801612854,7.831930160522461,1.0,1.0,1.7604716049390845e-06
inception,gru128,EthanolLevel,4017,0.8460000157356262,0.8459999561309814,0.8593729734420776,1.0,1.0,0.0006064748158678412
inception,gru128,FaceAll,1350,0.7455621361732483,0.7455620765686035,3.115774154663086,1.0,1.0,2.1287371865241766e-10
inception,gru128,FaceFour,644,0.6022727489471436,0.6022726893424988,3.4328088760375977,1.0,1.0,1.4901160305669237e-08
inception,gru128,FacesUCR,686,0.8682926893234253,0.8682926297187805,0.9243080615997314,1.0,1.0,1.7881391922713874e-09
inception,gru128,FiftyWords,1412,0.6329670548439026,0.6329669952392578,2.928957462310791,1.0,1.0,1.271565537308561e-07
inception,gru128,Fish,730,0.6628571152687073,0.6628570556640625,3.2562127113342285,1.0,1.0,4.38008868286488e-07
inception,gru128,FordA,11978,0.9363636374473572,0.9363635778427124,0.9199665188789368,1.0,1.0,0.0
inception,gru128,FordB,12184,0.8419753313064575,0.8419752717018127,2.1842331886291504,1.0,1.0,0.0
inception,gru128,FreezerRegularTrain,514,0.95333331823349,0.9533332586288452,0.4276963472366333,1.0,1.0,5.722043994182968e-08
inception,gru128,FreezerSmallTrain,713,0.6821052432060242,0.6821051836013794,5.205625534057617,1.0,1.0,4.257474373048353e-09
inception,gru128,Fungi,934,0.47311827540397644,0.47311821579933167,5.993847370147705,0.5555555820465088,0.555555522441864,5.3206706047058105
inception,gru128,GestureMidAirD1,688,0.5769230723381042,0.5769230127334595,3.4475107192993164,1.0,1.0,4.786411955137737e-05
inception,gru128,GestureMidAirD2,686,0.6153846383094788,0.615384578704834,3.1862406730651855,1.0,1.0,3.0568095098715276e-05
inception,gru128,GestureMidAirD3,690,0.23846153914928436,0.23846149444580078,8.180010795593262,1.0,1.0,4.889220144832507e-05
inception,gru128,GesturePebbleZ1,677,0.930232584476471,0.9302325248718262,0.61574387550354,1.0,1.0,4.209414328215644e-05
inception,gru128,GesturePebbleZ2,702,0.7911392450332642,0.7911391854286194,1.6625593900680542,1.0,1.0,1.7598622434888966e-05
inception,gru128,GunPoint,458,0.9800000190734863,0.9799999594688416,0.22820530831813812,1.0,1.0,9.53674295089968e-09
inception,gru128,GunPointAgeSpan,539,0.9778481125831604,0.9778480529785156,0.24429316818714142,1.0,1.0,1.5894570992713852e-08
inception,gru128,GunPointMaleVersusFemale,520,0.9841772317886353,0.9841771721839905,0.12407688051462173,1.0,1.0,1.5099813310825994e-07
inception,gru128,GunPointOldVersusYoung,549,0.9555555582046509,0.9555554986000061,0.45470255613327026,1.0,1.0,1.3498696205260785e-07
inception,gru128,Ham,672,0.5809524059295654,0.5809523463249207,6.872821807861328,1.0,1.0,4.3746526401378105e-09
inception,gru128,HandOutlines,11355,0.6864864826202393,0.6864864230155945,4.47235107421875,1.0,1.0,8.702277121130919e-09
inception,gru128,Haptics,1095,0.40909090638160706,0.4090908467769623,5.441793918609619,1.0,1.0,2.0819290966755943e-06
inception,gru128,Herring,819,0.5625,0.5624999403953552,6.031696319580078,1.0,1.0,5.252658183962922e-07
inception,gru128,HouseTwenty,1295,0.756302535533905,0.7563024759292603,3.3392722606658936,1.0,1.0,5.960463766996327e-08
inception,gru128,InlineSkate,1338,0.4000000059604645,0.3999999761581421,5.27489709854126,1.0,1.0,8.557924047636334e-06
inception,gru128,InsectEPGRegularTrain,744,0.5742971897125244,0.5742971301078796,4.167105197906494,1.0,1.0,9.421378166507566e-08
inception,gru128,InsectEPGSmallTrain,1087,0.4417670667171478,0.44176700711250305,7.723108768463135,0.7058823704719543,0.7058823108673096,4.352382659912109
inception,gru128,InsectWingbeatSound,733,0.5267676711082458,0.5267676115036011,4.0345540046691895,1.0,1.0,3.0295318538264837e-06
inception,gru128,ItalyPowerDemand,521,0.9591836929321289,0.9591836333274841,0.4512860178947449,1.0,1.0,5.337728925525198e-09
inception,gru128,LargeKitchenAppliances,1662,0.871999979019165,0.8719999194145203,1.3897464275360107,1.0,1.0,1.2397755710935598e-07
inception,gru128,Lightning2,646,0.7213114500045776,0.7213113903999329,2.752521514892578,1.0,1.0,1.1285127357041347e-06
inception,gru128,Lightning7,557,0.6301369667053223,0.6301369071006775,3.6950762271881104,1.0,1.0,1.4645709711658128e-07
inception,gru128,Mallat,906,0.3458422124385834,0.3458421528339386,5.868772506713867,1.0,1.0,1.307814000028884e-05
inception,gru128,Meat,703,0.8999999761581421,0.8999999165534973,1.4272745847702026,1.0,1.0,1.196065795738832e-06
inception,gru128,MedicalImages,991,0.7105262875556946,0.7105262279510498,2.6475937366485596,1.0,1.0,1.943016627592442e-07
inception,gru128,MelbournePedestrian,2553,0.9065190553665161,0.9065189957618713,0.8563640117645264,1.0,1.0,0.0
inception,gru128,MiddlePhalanxOutlineAgeGroup,936,0.5779221057891846,0.5779220461845398,5.5242414474487305,1.0,1.0,0.0
inception,gru128,MiddlePhalanxOutlineCorrect,1464,0.7972508668899536,0.7972508668899536,2.34468674659729,1.0,1.0,5.960463789200787e-10
inception,gru128,MiddlePhalanxTW,1051,0.5,0.4999999403953552,5.2729034423828125,1.0,1.0,5.975402395108631e-10
inception,gru128,MixedShapesRegularTrain,2726,0.9336082339286804,0.9336081743240356,0.625877320766449,1.0,1.0,7.152556880107852e-10
inception,gru128,MixedShapesSmallTrain,871,0.6762886643409729,0.6762886047363281,2.464418888092041,1.0,1.0,9.641566066420637e-06
inception,gru128,MoteStrain,428,0.780351459980011,0.7803514003753662,2.193575859069824,1.0,1.0,0.0
inception,gru128,NonInvasiveFetalECGThorax1,7574,0.7776081562042236,0.7776080965995789,2.1688201427459717,1.0,1.0,9.934106870446158e-10
inception,gru128,NonInvasiveFetalECGThorax2,7563,0.8442748188972473,0.8442747592926025,1.3394101858139038,1.0,1.0,5.960463789200787e-10
inception,gru128,OliveOil,608,0.7333333492279053,0.7333332896232605,1.0689308643341064,0.8999999761581421,0.8999999165534973,0.26081958413124084
inception,gru128,OSULeaf,841,0.5123966932296753,0.5123966336250305,5.675083637237549,1.0,1.0,2.9802320611338473e-09
inception,gru128,PhalangesOutlinesCorrect,4131,0.8251748085021973,0.8251747488975525,2.18548846244812,1.0,1.0,1.0596373778426482e-09
inception,gru128,Phoneme,1306,0.11550632864236832,0.11550627648830414,8.059439659118652,1.0,1.0,1.6538873524041264e-06
inception,gru128,PickupGestureWiimoteZ,576,0.6200000047683716,0.6199999451637268,4.360032558441162,1.0,1.0,2.9611533136630896e-06
inception,gru128,PigAirwayPressure,1554,0.03846153989434242,0.03846149146556854,10.97481918334961,1.0,1.0,5.791828880319372e-05
inception,gru128,PigArtPressure,1630,0.0625,0.06249994784593582,11.25080394744873,1.0,1.0,1.4442650808632607e-06
inception,gru128,PigCVP,1609,0.03365384787321091,0.03365379944443703,9.366990089416504,1.0,1.0,1.34876909214654e-05
inception,gru128,PLAID,3458,0.7150837779045105,0.7150837182998657,3.2346649169921875,1.0,1.0,6.251260060707864e-07
inception,gru128,Plane,602,1.0,1.0,1.033145338169561e-07,1.0,1.0,4.5413059979182435e-09
inception,gru128,PowerCons,578,0.9833333492279053,0.9833332896232605,0.14645592868328094,1.0,1.0,6.622737913630772e-10
inception,gru128,ProximalPhalanxOutlineAgeGroup,915,0.8536585569381714,0.8536584973335266,1.7342162132263184,1.0,1.0,1.797078965637411e-07
inception,gru128,ProximalPhalanxOutlineCorrect,1457,0.900343656539917,0.9003435969352722,1.1086505651474,1.0,1.0,3.556409566840557e-08
inception,gru128,ProximalPhalanxTW,922,0.7658536434173584,0.7658535838127136,2.555224895477295,1.0,1.0,3.677601227991545e-07
inception,gru128,RefrigerationDevices,1671,0.4426666796207428,0.442666620016098,7.258394718170166,1.0,1.0,3.178914076418238e-10
inception,gru128,Rock,1649,0.800000011920929,0.800000011920929,2.1542305946350098,1.0,1.0,5.245207148618647e-07
inception,gru128,ScreenType,1665,0.3840000033378601,0.38399994373321533,9.28497314453125,1.0,1.0,4.76837147544984e-09
inception,gru128,SemgHandGenderCh2,2159,0.6000000238418579,0.5999999642372131,4.621890544891357,1.0,1.0,0.0
inception,gru128,SemgHandMovementCh2,3225,0.23777778446674347,0.2377777397632599,8.360597610473633,1.0,1.0,0.0
inception,gru128,SemgHandSubjectCh2,3192,0.4422222077846527,0.44222214818000793,5.877904415130615,1.0,1.0,0.0
inception,gru128,ShakeGestureWiimoteZ,589,0.6200000047683716,0.6199999451637268,4.810206413269043,1.0,1.0,1.1897078593392507e-06
inception,gru128,ShapeletSim,638,0.47777777910232544,0.47777771949768066,3.6870179176330566,1.0,1.0,0.0
inception,gru128,ShapesAll,2176,0.7133333086967468,0.7133333086967468,2.6641807556152344,1.0,1.0,2.364317452929754e-08
inception,gru128,SmallKitchenAppliances,1639,0.8320000171661377,0.8319999575614929,1.8653461933135986,1.0,1.0,1.7141526768682525e-05
inception,gru128,SmoothSubspace,401,0.9866666793823242,0.9866666197776794,0.11529608070850372,1.0,1.0,0.0
inception,gru128,SonyAIBORobotSurface1,437,0.7970049977302551,0.7970049381256104,1.924599289894104,1.0,1.0,5.960464122267695e-09
inception,gru128,SonyAIBORobotSurface2,604,0.866736650466919,0.8667365908622742,0.9821851849555969,1.0,1.0,0.0
inception,gru128,StarLightCurves,5147,0.9667314291000366,0.9667313694953918,0.44798344373703003,1.0,1.0,1.1920928133513087e-10
inception,gru128,Strawberry,1728,0.9729729890823364,0.9729729294776917,0.26577407121658325,1.0,1.0,5.192308449863958e-08
inception,gru128,SwedishLeaf,1315,0.9168000221252441,0.9167999625205994,0.6454736590385437,1.0,1.0,1.196860921481857e-07
inception,gru128,Symbols,822,0.787939727306366,0.7879396677017212,2.6244425773620605,1.0,1.0,2.86102270763422e-08
inception,gru128,SyntheticControl,802,0.996666669845581,0.9966666102409363,0.04235615208745003,1.0,1.0,0.0
inception,gru128,ToeSegmentation1,550,0.609649121761322,0.6096490621566772,4.246709823608398,1.0,1.0,8.940695295223122e-09
inception,gru128,ToeSegmentation2,626,0.5461538434028625,0.5461537837982178,5.714364051818848,1.0,1.0,6.622737913630772e-09
inception,gru128,Trace,513,1.0,1.0,4.509977952693589e-05,1.0,1.0,3.4248762403876754e-06
inception,gru128,TwoLeadECG,526,0.8884986639022827,0.8884986639022827,0.6726747155189514,1.0,1.0,2.5915060319903205e-08
inception,gru128,TwoPatterns,2468,1.0,1.0,2.9802318946003936e-10,1.0,1.0,0.0
inception,gru128,UMD,515,0.8680555820465088,0.868055522441864,1.606692910194397,1.0,1.0,3.642505319589873e-08
inception,gru128,UWaveGestureLibraryAll,4245,0.8431044220924377,0.843104362487793,1.59404718875885,1.0,1.0,1.3304607415776104e-10
inception,gru128,UWaveGestureLibraryX,2395,0.803740918636322,0.803740918636322,2.3221395015716553,1.0,1.0,5.321842411198929e-10
inception,gru128,UWaveGestureLibraryY,2397,0.6976549625396729,0.6976549029350281,3.607628583908081,1.0,1.0,0.0
inception,gru128,UWaveGestureLibraryZ,2384,0.7300390601158142,0.7300390005111694,2.750227451324463,1.0,1.0,1.1215782080853387e-07
inception,gru128,Wafer,2546,0.994808554649353,0.9948084950447083,0.07227353006601334,1.0,1.0,0.0
inception,gru128,Wine,603,0.5,0.4999999403953552,1.2600404024124146,0.4736842215061188,0.473684161901474,1.3185027837753296
inception,gru128,WordSynonyms,927,0.568965494632721,0.5689654350280762,4.265498638153076,1.0,1.0,2.678860244742509e-09
inception,gru128,Worms,987,0.5454545617103577,0.5454545021057129,4.060994625091553,0.9944751262664795,0.9944750666618347,0.005614031106233597
inception,gru128,WormsTwoClass,1029,0.5324675440788269,0.5324674844741821,5.355956554412842,1.0,1.0,3.9714456079309457e-07
inception,gru128,Yoga,1075,0.8566666841506958,0.8566665649414062,1.7397621870040894,1.0,1.0,7.947285607379229e-10
