model,reduce,dataset,train_time_s,accuracy,f1_score,loss,train_accuracy,train_f1_score,train_loss
fcn,ppvS,ArticularyWordRecognition,167,0.9833333492279053,0.9833332896232605,0.07873044908046722,1.0,1.0,0.0015445228200405836
fcn,ppvS,AtrialFibrillation,183,0.4000000059604645,0.3999999761581421,1.5747792720794678,0.4000000059604645,0.3999999761581421,1.0107818841934204
fcn,ppvS,BasicMotions,105,1.0,1.0,0.0060362061485648155,1.0,1.0,5.780144056188874e-05
fcn,ppvS,Cricket,181,0.9861111044883728,0.986111044883728,0.036767762154340744,1.0,1.0,7.408587862300919e-06
fcn,ppvS,DuckDuckGeese,198,0.46000000834465027,0.4599999487400055,2.2205305099487305,1.0,1.0,4.4356136640999466e-05
fcn,ppvS,EigenWorms,937,0.9083969593048096,0.9083968997001648,0.2502422332763672,1.0,1.0,9.905049955705181e-05
fcn,ppvS,Epilepsy,129,0.9855072498321533,0.9855071902275085,0.02422352507710457,1.0,1.0,2.0533232600428164e-05
fcn,ppvS,EthanolConcentration,315,0.2623574137687683,0.26235735416412354,1.5229544639587402,0.5747126340866089,0.5747125744819641,1.0939340591430664
fcn,ppvS,ERing,112,0.8259259462356567,0.8259258270263672,0.5417047739028931,1.0,1.0,0.002226244891062379
fcn,ppvS,FaceDetection,1684,0.5207151174545288,0.520715057849884,4.857301235198975,1.0,1.0,8.384871762245893e-06
fcn,ppvS,FingerMovements,159,0.550000011920929,0.5499999523162842,3.106924057006836,1.0,1.0,5.489139221026562e-05
fcn,ppvS,HandMovementDirection,143,0.3243243098258972,0.32432425022125244,2.908083915710449,1.0,1.0,0.00022331441869027913
fcn,ppvS,Handwriting,126,0.42588233947753906,0.4258822798728943,2.255244493484497,0.9733333587646484,0.9733332991600037,0.5438244342803955
fcn,ppvS,Heartbeat,180,0.7365853786468506,0.7365853190422058,1.4278098344802856,1.0,1.0,5.705051080440171e-06
fcn,ppvS,Libras,128,0.8888888955116272,0.8888888359069824,0.41017019748687744,1.0,1.0,0.03581561893224716
fcn,ppvS,LSST,648,0.5863747000694275,0.5863746404647827,1.7699596881866455,0.9516063332557678,0.951606273651123,0.17864052951335907
fcn,ppvS,MotorImagery,587,0.5699999928474426,0.5699999332427979,2.421177387237549,1.0,1.0,7.043149707897101e-06
fcn,ppvS,NATOPS,127,0.894444465637207,0.8944444060325623,0.5722256302833557,1.0,1.0,0.00130628258921206
fcn,ppvS,PenDigits,1557,0.9874213933944702,0.9874213337898254,0.08060161769390106,0.9997330904006958,0.999733030796051,0.0023213063832372427
fcn,ppvS,PEMS-SF,291,0.7919074892997742,0.7919074296951294,0.9260942935943604,1.0,1.0,5.687189968739403e-06
fcn,ppvS,PhonemeSpectra,1068,0.27467939257621765,0.2746793329715729,2.4880003929138184,0.4920060336589813,0.49200597405433655,1.7486053705215454
fcn,ppvS,RacketSports,116,0.8618420958518982,0.8618420362472534,0.4336318075656891,1.0,1.0,0.00972538162022829
fcn,ppvS,SelfRegulationSCP1,231,0.703071653842926,0.7030715942382812,1.2640057802200317,1.0,1.0,0.0010211243061348796
fcn,ppvS,SelfRegulationSCP2,216,0.49444442987442017,0.4944443702697754,2.0515687465667725,1.0,1.0,0.0007288017659448087
fcn,ppvS,StandWalkJump,172,0.2666666805744171,0.26666662096977234,2.003791093826294,0.1666666716337204,0.16666662693023682,2.368572473526001
fcn,ppvS,UWaveGestureLibrary,122,0.828125,0.8281249403953552,0.8779872059822083,1.0,1.0,0.004055555444210768
